mcid,movie_id,company_id,ctype,note
10055,404,7832,production,
10056,404,59423,production,
10057,13201,60,production,
10058,209403,12622,production,
10059,209403,25975,production,
10060,7942,2245,production,
10061,7942,2246,production,
10062,7942,6847,production,
10063,73247,33,production,
10064,253331,14580,production,
10065,34043,14,production,
10066,34043,870,production,
10067,34043,5389,production,
10068,9952,8411,production,
10069,256924,6831,production,
10070,256924,33603,production,
10071,82532,9350,production,
10072,41110,2683,production,
10073,134371,25673,production,
10074,134371,30033,production,
10075,2088,10163,production,
10076,2088,31080,production,
10077,2088,36907,production,
10078,10388,2188,production,
10079,1640,2087,production,
10080,1640,2448,production,
10081,1640,12260,production,
10082,1640,19528,production,
10083,1640,25432,production,
10084,1640,25433,production,
10085,1640,25434,production,
10086,25520,247,production,
10087,25520,718,production,
10088,25520,744,production,
10089,25520,980,production,
10090,25520,1270,production,
10091,25520,4343,production,
10092,25520,6705,production,
10093,25520,8256,production,
10094,25520,65681,production,
10095,25520,65682,production,
10096,25520,65683,production,
10097,27342,41,production,
10098,13689,6292,production,
10099,67911,5,production,
10100,67911,2608,production,
10101,24664,12,production,
10102,24664,4319,production,
10103,329440,32300,production,
10104,329440,51860,production,
10105,329440,69579,production,
10106,47890,41,production,
10107,47890,78905,production,
10108,252512,258,production,
10109,252512,41077,production,
10110,55720,491,production,
10111,55720,1089,production,
10112,55720,1473,production,
10113,55720,28707,production,
10114,55720,28708,production,
10115,9613,806,production,
10116,9613,826,production,
10117,9613,8582,production,
10118,9613,16419,production,
10119,9613,17449,production,
10120,9613,22209,production,
10121,9613,46694,production,
10122,9613,46695,production,
10123,29076,915,production,
10124,29076,4258,production,
10125,29339,8213,production,
10126,29339,11351,production,
10127,29339,36615,production,
10128,68812,1872,production,
10129,68812,10254,production,
10130,14195,5358,production,
10131,14195,5359,production,
10132,14195,62072,production,
10133,73567,6633,production,
10134,73567,9015,production,
10135,73567,21817,production,
10136,73567,37833,production,
10137,41479,2147,production,
10138,41479,3870,production,
10139,15394,803,production,
10140,15394,804,production,
10141,15394,806,production,
10142,15394,2743,production,
10143,15394,8582,production,
10144,15394,54606,production,
10145,10071,497,production,
10146,10071,559,production,
10147,10071,3215,production,
10148,1989,539,production,
10149,1989,540,production,
10150,1989,694,production,
10151,1989,839,production,
10152,91076,888,production,
10153,91076,2152,production,
10154,91076,4248,production,
10155,91076,11955,production,
10156,91076,13367,production,
10157,12779,3287,production,
10158,12779,13419,production,
10159,12779,57736,production,
10160,11770,3477,production,
10161,11770,20543,production,
10162,12703,856,production,
10163,12703,21741,production,
10164,12703,23756,production,
10165,64559,1666,production,
10166,64559,3823,production,
10167,64559,5358,production,
10168,64559,8453,production,
10169,64559,9209,production,
10170,222649,3263,production,
10171,222649,6408,production,
10172,222649,8290,production,
10173,101173,288,production,
10174,101173,1260,production,
10175,101173,4564,production,
10176,101173,9987,production,
10177,101173,22310,production,
10178,101173,23558,production,
10179,101173,23559,production,
10180,101173,23560,production,
10181,101173,23561,production,
10182,101173,23563,production,
10183,101173,44091,production,
10184,25350,2982,production,
10185,25350,8769,production,
10186,25350,19951,production,
10187,25350,19952,production,
10188,10034,2651,production,
10189,10034,9195,production,
10190,20178,1030,production,
10191,20178,7357,production,
10192,5072,892,production,
10193,5072,1854,production,
10194,5072,2268,production,
10195,5072,2395,production,
10196,5072,2452,production,
10197,5072,8874,production,
10198,18191,3521,production,
10199,31007,769,production,
10200,31007,1645,production,
10201,31007,8083,production,
10202,31007,9118,production,
10203,31007,54860,production,
10204,11546,6194,production,
10205,184374,5153,production,
10206,184374,23133,production,
10207,184374,56358,production,
10208,268171,5621,production,
10209,268171,10630,production,
10210,268171,13235,production,
10211,268171,22868,production,
10212,268171,22869,production,
10213,268171,22870,production,
10214,78149,915,production,
10215,78149,1504,production,
10216,39037,2341,production,
10217,39037,26127,production,
10218,22805,1512,production,
10219,39055,5221,production,
10220,245846,9015,production,
10221,25186,2780,production,
10222,25186,7405,production,
10223,12245,2673,production,
10224,12245,2674,production,
10225,49787,3256,production,
10226,49787,7584,production,
10227,49787,10951,production,
10228,49787,22897,production,
10229,49787,22898,production,
10230,16358,738,production,
10231,16358,2188,production,
10232,16358,25918,production,
10233,16358,25919,production,
10234,7006,1063,production,
10235,7006,12026,production,
10236,66767,807,production,
10237,66767,11576,production,
10238,66767,53477,production,
10239,66767,64829,production,
10240,17622,806,production,
10241,17622,1063,production,
10242,17622,8582,production,
10243,17622,10843,production,
10244,17622,11662,production,
10245,17622,11663,production,
10246,17622,11664,production,
10247,17622,11665,production,
10248,17622,11666,production,
10249,17622,11667,production,
10250,17622,11668,production,
10251,17622,11669,production,
10252,283671,3980,production,
10253,283671,15196,production,
10254,283671,40642,production,
10255,18516,702,production,
10256,18516,1872,production,
10257,18516,5565,production,
10258,18516,17388,production,
10259,217708,68384,production,
10260,217708,68385,production,
10261,42057,3747,production,
10262,42057,7620,production,
10263,42057,7621,production,
10264,17577,3336,production,
10265,17577,3337,production,
10266,17577,3338,production,
10267,14608,3904,production,
10268,14608,3905,production,
10269,34417,5460,production,
10270,15067,685,production,
10271,15067,7036,production,
10272,15067,49971,production,
10273,15067,49972,production,
10274,78383,6644,production,
10275,78383,7035,production,
10276,43090,164,production,
10277,43090,806,production,
10278,43090,807,production,
10279,43090,1063,production,
10280,43090,2514,production,
10281,43090,2743,production,
10282,43090,11550,production,
10283,43090,21974,production,
10284,16614,14,production,
10285,16614,737,production,
10286,16614,10059,production,
10287,9700,35,production,
10288,10471,12,production,
10289,250066,7587,production,
10290,250066,44884,production,
10291,250066,60515,production,
10292,667,7576,production,
10293,208869,7353,production,
10294,86837,223,production,
10295,86837,224,production,
10296,86837,1972,production,
10297,10306,8411,production,
10298,106845,2982,production,
10299,106845,3608,production,
10300,106845,22705,production,
10301,11576,60,production,
10302,11576,8040,production,
10303,219,49,production,
10304,11827,4952,production,
10305,31174,871,production,
10306,31174,34237,production,
10307,244316,3217,production,
10308,244316,23596,production,
10309,244316,24012,production,
10310,37737,51955,production,
10311,62215,76,production,
10312,62215,118,production,
10313,62215,119,production,
10314,62215,321,production,
10315,62215,850,production,
10316,62215,3221,production,
10317,62215,5358,production,
10318,62215,6301,production,
10319,62215,7777,production,
10320,62215,8288,production,
10321,62215,8289,production,
10322,62215,11239,production,
10323,62215,14804,production,
10324,62215,17298,production,
10325,62215,17513,production,
10326,62215,27897,production,
10327,62215,38069,production,
10328,62215,38071,production,
10329,62215,38072,production,
10330,66125,7584,production,
10331,66125,7887,production,
10332,66125,7888,production,
10333,66125,46381,production,
10334,66125,53042,production,
10335,66125,56787,production,
10336,132316,1569,production,
10337,348,306,production,
10338,348,19747,production,
10339,30497,12,production,
10340,30497,1197,production,
10341,27586,1246,production,
10342,27586,2648,production,
10343,27586,4700,production,
10344,14811,60,production,
10345,14811,10154,production,
10346,14811,13219,production,
10347,660,7576,production,
10348,660,8411,production,
10349,68684,21125,production,
10350,40794,2441,production,
10351,9400,12,production,
10352,16162,33,production,
10353,16162,4319,production,
10354,10585,60,production,
10355,2359,308,production,
10356,238636,33,production,
10357,238636,729,production,
10358,238636,2481,production,
10359,238636,3172,production,
10360,238636,47354,production,
10361,10472,14,production,
10362,11282,12,production,
10363,6521,2108,production,
10364,6521,7293,production,
10365,14181,12,production,
10366,1621,4,production,
10367,1621,11142,production,
10368,9656,7405,production,
10369,16428,3287,production,
10370,16428,5673,production,
10371,10705,288,production,
10372,10705,798,production,
10373,10705,3102,production,
10374,8272,43,production,
10375,8272,2361,production,
10376,8272,10059,production,
10377,8272,23105,production,
10378,8272,67504,production,
10379,24621,711,production,
10380,9685,60,production,
10381,14425,23596,production,
10382,14624,3914,production,
10383,14624,3915,production,
10384,10179,3893,production,
10385,10179,8411,production,
10386,15568,1840,production,
10387,15568,87838,production,
10388,14057,3935,production,
10389,1808,181,production,
10390,1808,279,production,
10391,1808,506,production,
10392,1808,720,production,
10393,1808,1422,production,
10394,1808,3644,production,
10395,1808,53009,production,
10396,293670,7485,production,
10397,293670,11766,production,
10398,67675,306,production,
10399,67675,19328,production,
10400,67675,24245,production,
10401,27329,70,production,
10402,27329,8972,production,
10403,250349,3823,production,
10404,250349,4696,production,
10405,250349,5870,production,
10406,250349,31229,production,
10407,12454,635,production,
10408,12454,10100,production,
10409,39806,7274,production,
10410,39806,7275,production,
10411,39806,7276,production,
10412,15699,3102,production,
10413,8883,118,production,
10414,8883,204,production,
10415,8883,264,production,
10416,8883,758,production,
10417,8883,3221,production,
10418,8883,5358,production,
10419,8883,5975,production,
10420,8883,7306,production,
10421,8883,7307,production,
10422,8883,9111,production,
10423,8883,11011,production,
10424,8883,11238,production,
10425,8883,11672,production,
10426,8883,11673,production,
10427,8883,11674,production,
10428,8883,11675,production,
10429,8883,11676,production,
10430,8883,11677,production,
10431,8883,11678,production,
10432,8883,11679,production,
10433,8883,11680,production,
10434,8883,11681,production,
10435,8883,11682,production,
10436,8883,11683,production,
10437,8883,11685,production,
10438,17926,126,production,
10439,17926,763,production,
10440,17926,995,production,
10441,291081,163,production,
10442,291081,181,production,
10443,291081,2690,production,
10444,291081,9987,production,
10445,41248,83,production,
10446,41248,5358,production,
10447,41248,6586,production,
10448,41248,7248,production,
10449,41248,10609,production,
10450,41248,11435,production,
10451,41248,12400,production,
10452,41248,18367,production,
10453,25968,3887,production,
10454,25968,4372,production,
10455,25968,10843,production,
10456,25968,15231,production,
10457,25968,49152,production,
10458,9671,4,production,
10459,9671,15081,production,
10460,52010,9096,production,
10461,52010,79522,production,
10462,52010,79523,production,
10463,11588,14,production,
10464,11588,7405,production,
10465,11588,10828,production,
10466,11588,23628,production,
10467,43418,418,production,
10468,43418,4024,production,
10469,43418,7584,production,
10470,43418,25463,production,
10471,43418,25467,production,
10472,71157,2612,production,
10473,71157,5236,production,
10474,71157,7766,production,
10475,71157,7767,production,
10476,13483,308,production,
10477,13483,547,production,
10478,13483,2152,production,
10479,333355,1,production,
10480,333355,7899,production,
10481,327833,20613,production,
10482,327833,23423,production,
10483,327833,52254,production,
10484,327833,52255,production,
10485,327833,52256,production,
10486,1547,6194,production,
10487,25196,43,production,
10488,25196,3864,production,
10489,25196,9325,production,
10490,16323,306,production,
10491,175528,31835,production,
10492,8069,4,production,
10493,8069,1216,production,
10494,8069,1497,production,
10495,71805,2,production,
10496,71805,1003,production,
10497,71805,6181,production,
10498,9451,4,production,
10499,9451,746,production,
10500,9451,2570,production,
10501,16727,43,production,
10502,16727,6235,production,
10503,272693,4022,production,
10504,272693,5490,production,
10505,272693,42119,production,
10506,10696,306,production,
10507,10696,415,production,
10508,10696,441,production,
10509,10696,89627,production,
10510,10696,89628,production,
10511,150202,12026,production,
10512,19644,3660,production,
10513,29963,288,production,
10514,29963,866,production,
10515,29963,2452,production,
10516,29963,7584,production,
10517,29963,8724,production,
10518,29963,26716,production,
10519,29963,26717,production,
10520,26022,43,production,
10521,26022,2343,production,
10522,26022,4450,production,
10523,152747,6742,production,
10524,152747,7493,production,
10525,152747,14580,production,
10526,152747,14861,production,
10527,152747,14862,production,
10528,152747,22146,production,
10529,1116,225,production,
10530,1116,707,production,
10531,1116,744,production,
10532,1116,1898,production,
10533,1116,2274,production,
10534,1116,2452,production,
10535,1116,3012,production,
10536,1116,5267,production,
10537,1116,7680,production,
10538,1116,12695,production,
10539,1116,12696,production,
10540,1116,19929,production,
10541,1116,19930,production,
10542,1116,19931,production,
10543,1116,19932,production,
10544,1116,19933,production,
10545,185008,19146,production,
10546,11620,8411,production,
10547,14353,35,production,
10548,14353,2061,production,
10549,11818,58135,production,
10550,680,14,production,
10551,680,59,production,
10552,680,216,production,
10553,11176,1155,production,
10554,11176,24931,production,
10555,242582,2266,production,
10556,242582,24049,production,
10557,11217,43,production,
10558,11217,2773,production,
10559,11217,52949,production,
10560,15121,306,production,
10561,15121,6304,production,
10562,15121,6305,production,
10563,2619,9195,production,
10564,773,43,production,
10565,773,2570,production,
10566,773,12808,production,
10567,235,5,production,
10568,235,1153,production,
10569,235,90896,production,
10570,235,90897,production,
10571,170,284,production,
10572,170,10889,production,
10573,10734,4,production,
10574,10734,15298,production,
10575,28121,12,production,
10576,28121,11308,production,
10577,40807,491,production,
10578,40807,771,production,
10579,10885,508,production,
10580,10885,829,production,
10581,10885,2617,production,
10582,10885,10104,production,
10583,225565,14580,production,
10584,385736,2903,production,
10585,385736,26995,production,
10586,385736,37432,production,
10587,11971,3102,production,
10588,11971,8827,production,
10589,668,60,production,
10590,668,7576,production,
10591,668,10761,production,
10592,11596,12,production,
10593,14429,306,production,
10594,14429,81132,production,
10595,14429,81133,production,
10596,13751,35,production,
10597,13751,846,production,
10598,13751,879,production,
10599,13751,1708,production,
10600,13751,5227,production,
10601,9490,33,production,
10602,14536,1632,production,
10603,14536,2923,production,
10604,14536,2924,production,
10605,14536,11565,production,
10606,14536,12026,production,
10607,1359,35,production,
10608,1359,6455,production,
10609,1359,15231,production,
10610,9962,43,production,
10611,9962,29602,production,
10612,9962,29603,production,
10613,15049,7169,production,
10614,15049,88298,production,
10615,22821,2461,production,
10616,22821,11341,production,
10617,42819,1172,production,
10618,209263,43,production,
10619,37735,3287,production,
10620,37735,7291,production,
10621,59930,9195,production,
10622,10873,831,production,
10623,51588,2,production,
10624,51588,2201,production,
10625,23570,14,production,
10626,23570,65446,production,
10627,14629,43,production,
10628,8293,2370,production,
10629,8293,10932,production,
10630,291270,32542,production,
10631,44009,9349,production,
10632,44009,10100,production,
10633,1958,83,production,
10634,1958,147,production,
10635,1958,183,production,
10636,1958,310,production,
10637,1958,818,production,
10638,1958,819,production,
10639,13154,4234,production,
10640,13154,6194,production,
10641,26618,763,production,
10642,26618,23861,production,
10643,26618,40002,production,
10644,43923,10146,production,
10645,46138,288,production,
10646,46138,2395,production,
10647,46138,2452,production,
10648,46138,5729,production,
10649,46138,9987,production,
10650,46138,11752,production,
10651,46138,11963,production,
10652,45791,2731,production,
10653,45791,9349,production,
10654,45791,34338,production,
10655,45791,36201,production,
10656,45791,36204,production,
10657,45791,36205,production,
10658,45791,36206,production,
10659,26306,915,production,
10660,110683,1444,production,
10661,110683,6231,production,
10662,110683,8411,production,
10663,110683,78704,production,
10664,26963,4621,production,
10665,26963,23948,production,
10666,198277,1785,production,
10667,198277,10105,production,
10668,198277,11448,production,
10669,198277,14319,production,
10670,7870,2297,production,
10671,13072,136,production,
10672,153397,3324,production,
10673,153397,12574,production,
10674,153397,12575,production,
10675,30141,152,production,
10676,30141,1363,production,
10677,30141,2315,production,
10678,30141,11732,production,
10679,17044,181,production,
10680,17044,763,production,
10681,17044,12918,production,
10682,10288,35,production,
10683,10288,2743,production,
10684,10288,4251,production,
10685,44147,707,production,
10686,44147,2268,production,
10687,44147,5644,production,
10688,44147,5705,production,
10689,44147,6984,production,
10690,44147,12696,production,
10691,44147,23164,production,
10692,12192,126,production,
10693,12192,8411,production,
10694,12192,11728,production,
10695,13197,446,production,
10696,10913,76,production,
10697,10913,11672,production,
10698,10913,43271,production,
10699,251321,7543,production,
10700,251321,10046,production,
10701,251321,11517,production,
10702,149,528,production,
10703,149,882,production,
10704,149,3363,production,
10705,149,6999,production,
10706,149,9155,production,
10707,149,10919,production,
10708,149,10920,production,
10709,149,10921,production,
10710,10425,8056,production,
10711,10425,10254,production,
10712,256687,15354,production,
10713,256687,29152,production,
10714,256687,29153,production,
10715,220488,8250,production,
10716,1544,288,production,
10717,1544,315,production,
10718,1544,1972,production,
10719,1544,2650,production,
10720,1544,2651,production,
10721,1544,10146,production,
10722,1544,42272,production,
10723,1544,52728,production,
10724,1544,52729,production,
10725,374461,19456,production,
10726,374461,39644,production,
10727,374461,82598,production,
10728,302,83,production,
10729,302,104,production,
10730,302,147,production,
10731,302,148,production,
10732,302,149,production,
10733,302,150,production,
10734,182873,13161,production,
10735,21512,3970,production,
10736,21512,4255,production,
10737,21512,68152,production,
10738,389425,3495,production,
10739,389425,35625,production,
10740,403,80,production,
10741,403,2630,production,
10742,29461,711,production,
10743,29461,2923,production,
10744,33542,12,production,
10745,33542,2521,production,
10746,283708,311,production,
10747,283708,5358,production,
10748,283708,5725,production,
10749,283708,7981,production,
10750,283708,10611,production,
10751,283708,18367,production,
10752,283708,21972,production,
10753,283708,26590,production,
10754,283708,27123,production,
10755,283708,32668,production,
10756,283708,52590,production,
10757,283708,52591,production,
10758,283708,52592,production,
10759,283708,52593,production,
10760,283708,52594,production,
10761,283708,52595,production,
10762,283708,52596,production,
10763,9388,43,production,
10764,9388,3567,production,
10765,1691,35,production,
10766,1691,1633,production,
10767,1691,3287,production,
10768,24684,288,production,
10769,2610,1171,production,
10770,2610,1172,production,
10771,2610,1173,production,
10772,2610,9195,production,
10773,11308,41,production,
10774,11308,1980,production,
10775,11308,25580,production,
10776,11022,4,production,
10777,11022,35,production,
10778,11022,44,production,
10779,15365,5122,production,
10780,12569,14,production,
10781,24356,288,production,
10782,24356,763,production,
10783,2577,288,production,
10784,73873,8717,production,
10785,312113,44067,production,
10786,14165,1569,production,
10787,2011,58,production,
10788,2011,311,production,
10789,2011,312,production,
10790,2011,591,production,
10791,2011,744,production,
10792,2011,854,production,
10793,2011,860,production,
10794,2011,862,production,
10795,2011,11246,production,
10796,2011,18367,production,
10797,2011,23677,production,
10798,2011,62546,production,
10799,2011,84592,production,
10800,2011,84593,production,
10801,45650,2266,production,
10802,45650,6363,production,
10803,7735,5755,production,
10804,301365,2266,production,
10805,301365,20580,production,
10806,301365,50481,production,
10807,301365,67574,production,
10808,25941,2395,production,
10809,25941,2452,production,
10810,25941,5374,production,
10811,29064,4897,production,
10812,7326,43,production,
10813,7326,771,production,
10814,326284,17161,production,
10815,326284,23283,production,
10816,326284,56343,production,
10817,326284,56344,production,
10818,681,60,production,
10819,681,7576,production,
10820,681,10761,production,
10821,238,4,production,
10822,238,10211,production,
10823,535,4,production,
10824,19913,43,production,
10825,19913,4364,production,
10826,19913,6332,production,
10827,713,418,production,
10828,713,5186,production,
10829,713,7832,production,
10830,713,14089,production,
10831,77930,8850,production,
10832,77930,34981,production,
10833,10727,79,production,
10834,10727,497,production,
10835,10727,21838,production,
10836,10727,21839,production,
10837,10727,21840,production,
10838,253,60,production,
10839,253,7576,production,
10840,253,10761,production,
10841,17908,1088,production,
10842,17908,6194,production,
10843,8390,33,production,
10844,8390,694,production,
10845,8390,10163,production,
10846,8390,49123,production,
10847,57119,559,production,
10848,57119,11341,production,
10849,57119,14577,production,
10850,57119,71959,production,
10851,57119,71960,production,
10852,3291,846,production,
10853,3291,2030,production,
10854,3291,11509,production,
10855,3291,14175,production,
10856,3291,14315,production,
10857,3291,20451,production,
10858,3291,51850,production,
10859,398,58,production,
10860,398,213,production,
10861,398,214,production,
10862,398,11715,production,
10863,398,12200,production,
10864,398,54280,production,
10865,398,54281,production,
10866,8068,5,production,
10867,8068,11705,production,
10868,10803,8411,production,
10869,682,60,production,
10870,682,7576,production,
10871,682,10761,production,
10872,10117,1885,production,
10873,10117,1887,production,
10874,9392,3573,production,
10875,9392,7981,production,
10876,9392,45785,production,
10877,24977,3447,production,
10878,79316,306,production,
10879,79316,1302,production,
10880,79316,22213,production,
10881,2074,14,production,
10882,1696,35,production,
10883,1696,995,production,
10884,1696,1838,production,
10885,1696,45966,production,
10886,308639,14638,production,
10887,308639,15495,production,
10888,308639,58445,production,
10889,22314,4380,production,
10890,2662,33,production,
10891,2662,10370,production,
10892,12573,2092,production,
10893,12573,5870,production,
10894,12573,7295,production,
10895,12573,10146,production,
10896,12573,10163,production,
10897,44718,6715,production,
10898,44718,6716,production,
10899,44718,6717,production,
10900,11342,1950,production,
10901,241771,7295,production,
10902,241771,8840,production,
10903,241771,42321,production,
10904,241771,86115,production,
10905,241771,86116,production,
10906,34653,1473,production,
10907,34653,2394,production,
10908,34653,9351,production,
10909,11051,33,production,
10910,11051,5231,production,
10911,14578,14,production,
10912,14578,8014,production,
10913,9555,2948,production,
10914,9555,8724,production,
10915,9555,57623,production,
10916,9555,57624,production,
10917,15581,308,production,
10918,15581,7405,production,
10919,15581,8411,production,
10920,13006,7676,production,
10921,13006,15231,production,
10922,13006,75037,production,
10923,13006,75038,production,
10924,16651,3208,production,
10925,4251,1569,production,
10926,12400,58,production,
10927,39053,1645,production,
10928,14112,58,production,
10929,14112,278,production,
10930,14112,10565,production,
10931,12271,308,production,
10932,12271,1305,production,
10933,12271,21856,production,
10934,71859,288,production,
10935,71859,4748,production,
10936,226354,10283,production,
10937,226354,19404,production,
10938,226354,36988,production,
10939,226354,39281,production,
10940,33676,5337,production,
10941,33676,5338,production,
10942,37080,1092,production,
10943,37080,10892,production,
10944,25388,4377,production,
10945,25388,11985,production,
10946,11687,104,production,
10947,11687,7961,production,
10948,11687,16804,production,
10949,39210,70,production,
10950,39210,10146,production,
10951,39210,35461,production,
10952,39210,51850,production,
10953,31535,54684,production,
10954,44835,7507,production,
10955,44835,8869,production,
10956,44835,8870,production,
10957,44835,8871,production,
10958,44835,8872,production,
10959,44835,8873,production,
10960,44835,42325,production,
10961,44835,49731,production,
10962,192134,288,production,
10963,192134,8719,production,
10964,192134,11561,production,
10965,192134,19404,production,
10966,1956,1171,production,
10967,1956,32598,production,
10968,1956,32599,production,
10969,24985,15278,production,
10970,306745,215,production,
10971,306745,1205,production,
10972,306745,52053,production,
10973,47088,856,production,
10974,47088,1785,production,
10975,47088,3782,production,
10976,47088,36390,production,
10977,110402,27593,production,
10978,110402,69586,production,
10979,110402,69587,production,
10980,27004,4624,production,
10981,27004,22712,production,
10982,15013,1207,production,
10983,15013,3008,production,
10984,15013,7419,production,
10985,15013,7646,production,
10986,8374,1403,production,
10987,8374,11342,production,
10988,8374,20088,production,
10989,277519,6950,production,
10990,78381,70,production,
10991,164372,1038,production,
10992,294512,6575,production,
10993,294512,7571,production,
10994,8879,6194,production,
10995,8879,15298,production,
10996,13001,8411,production,
10997,13001,72565,production,
10998,9571,37,production,
10999,9571,6556,production,
11000,9571,10932,production,
11001,13649,3213,production,
11002,334527,50490,production,
11003,334527,50491,production,
11004,334527,50492,production,
11005,13919,2253,production,
11006,13919,2839,production,
11007,13919,2840,production,
11008,14576,18619,production,
11009,14576,55630,production,
11010,14576,55631,production,
11011,82505,5855,production,
11012,82505,7295,production,
11013,82505,7493,production,
11014,46738,313,production,
11015,46738,7272,production,
11016,46738,7273,production,
11017,38970,2441,production,
11018,38970,6246,production,
11019,38970,15139,production,
11020,38970,34529,production,
11021,41009,3870,production,
11022,41009,5267,production,
11023,41009,16486,production,
11024,7347,308,production,
11025,7347,2427,production,
11026,7347,2430,production,
11027,7347,2432,production,
11028,7347,10187,production,
11029,7347,47043,production,
11030,7347,47044,production,
11031,7347,47046,production,
11032,250546,12,production,
11033,250546,11565,production,
11034,250546,31375,production,
11035,250546,41624,production,
11036,650,441,production,
11037,16620,441,production,
11038,16620,15117,production,
11039,25113,33,production,
11040,11033,1138,production,
11041,11033,10317,production,
11042,34723,2,production,
11043,9430,5,production,
11044,8998,34,production,
11045,10514,33,production,
11046,10496,769,production,
11047,1591,740,production,
11048,1591,1704,production,
11049,1591,5755,production,
11050,1591,24212,production,
11051,76025,2395,production,
11052,76025,2452,production,
11053,76025,2514,production,
11054,76025,7217,production,
11055,76025,9349,production,
11056,76025,9987,production,
11057,4836,58,production,
11058,4836,5374,production,
11059,87499,1645,production,
11060,18923,1422,production,
11061,18923,11351,production,
11062,26665,4552,production,
11063,28089,4748,production,
11064,62255,668,production,
11065,62255,7316,production,
11066,62255,18083,production,
11067,5708,1915,production,
11068,5708,1916,production,
11069,5708,1917,production,
11070,5708,1918,production,
11071,5708,7289,production,
11072,218,41,production,
11073,218,1280,production,
11074,218,3952,production,
11075,218,4764,production,
11076,218,7745,production,
11077,338,46,production,
11078,338,201,production,
11079,338,1972,production,
11080,21641,288,production,
11081,21641,441,production,
11082,21641,2690,production,
11083,21641,5340,production,
11084,21641,11560,production,
11085,10925,469,production,
11086,10925,4763,production,
11087,10925,4764,production,
11088,2293,37,production,
11089,2293,11462,production,
11090,2293,16934,production,
11091,621,4,production,
11092,621,3978,production,
11093,792,41,production,
11094,792,469,production,
11095,1777,225,production,
11096,1777,8734,production,
11097,642,306,production,
11098,642,381,production,
11099,642,382,production,
11100,433,3166,production,
11101,16619,4,production,
11102,16619,316,production,
11103,1725,60,production,
11104,1725,8268,production,
11105,1725,90571,production,
11106,11977,41,production,
11107,11977,6194,production,
11108,16158,746,production,
11109,629,361,production,
11110,629,9168,production,
11111,10160,12,production,
11112,11452,870,production,
11113,11452,2188,production,
11114,12163,831,production,
11115,12163,856,production,
11116,12163,7503,production,
11117,12163,7504,production,
11118,32275,62,production,
11119,32275,614,production,
11120,13785,97,production,
11121,1103,494,production,
11122,1103,500,production,
11123,1103,502,production,
11124,1103,664,production,
11125,36739,5,production,
11126,36739,4319,production,
11127,14144,497,production,
11128,14144,559,production,
11129,10622,2521,production,
11130,13370,97,production,
11131,11191,3344,production,
11132,11191,8888,production,
11133,10215,4,production,
11134,10215,14,production,
11135,10215,763,production,
11136,10215,932,production,
11137,25066,4319,production,
11138,25066,11308,production,
11139,1523,43,production,
11140,1523,245,production,
11141,1523,284,production,
11142,1523,698,production,
11143,1523,2452,production,
11144,1523,6705,production,
11145,1523,20369,production,
11146,1523,20370,production,
11147,11361,4351,production,
11148,92591,97,production,
11149,92591,6352,production,
11150,92591,6667,production,
11151,92591,8116,production,
11152,92591,11510,production,
11153,57612,5313,production,
11154,57612,5314,production,
11155,12509,89312,production,
11156,12509,89425,production,
11157,15256,4,production,
11158,83686,5490,production,
11159,83686,12545,production,
11160,80304,2088,production,
11161,80304,4740,production,
11162,80304,6644,production,
11163,28053,11093,production,
11164,28053,16647,production,
11165,28053,61416,production,
11166,28053,61417,production,
11167,28053,61418,production,
11168,67913,2452,production,
11169,67913,3314,production,
11170,67913,3353,production,
11171,67913,5267,production,
11172,67913,6901,production,
11173,67913,7308,production,
11174,67913,7309,production,
11175,13991,8411,production,
11176,1443,70,production,
11177,8545,14,production,
11178,19556,3638,production,
11179,231576,215,production,
11180,231576,856,production,
11181,231576,9015,production,
11182,16172,10104,production,
11183,16172,20555,production,
11184,16172,62072,production,
11185,13403,12,production,
11186,13403,1422,production,
11187,15797,14175,production,
11188,15797,89388,production,
11189,347764,72861,production,
11190,13537,35,production,
11191,13537,44,production,
11192,13537,14652,production,
11193,20794,3840,production,
11194,31064,26927,production,
11195,31064,42932,production,
11196,576,4051,production,
11197,13990,11665,production,
11198,13990,25838,production,
11199,11583,60,production,
11200,11583,23126,production,
11201,18602,11842,production,
11202,27549,1113,production,
11203,27549,1432,production,
11204,59728,79538,production,
11205,59728,79539,production,
11206,32395,597,production,
11207,32395,2293,production,
11208,32395,3782,production,
11209,32395,4634,production,
11210,32395,6563,production,
11211,58882,37041,production,
11212,7547,1838,production,
11213,7547,2266,production,
11214,7547,21856,production,
11215,42222,306,production,
11216,9282,1838,production,
11217,9282,2226,production,
11218,9282,10828,production,
11219,38940,2982,production,
11220,38940,10828,production,
11221,38940,10829,production,
11222,35689,4135,production,
11223,97614,694,production,
11224,97614,762,production,
11225,97614,846,production,
11226,97614,1030,production,
11227,97614,12199,production,
11228,37206,1266,production,
11229,37206,10969,production,
11230,58626,1804,production,
11231,837,33,production,
11232,837,541,production,
11233,837,542,production,
11234,837,543,production,
11235,1555,732,production,
11236,244783,9015,production,
11237,16564,11301,production,
11238,16564,11931,production,
11239,16564,12045,production,
11240,16564,12046,production,
11241,16564,12047,production,
11242,168027,3120,production,
11243,168027,52324,production,
11244,3482,64,production,
11245,3482,7110,production,
11246,3482,11929,production,
11247,8982,308,production,
11248,8982,6018,production,
11249,8982,8211,production,
11250,455,43,production,
11251,455,1490,production,
11252,455,2406,production,
