company_id,name,country,imdb_id,name_nf,name_sf,md5
21636,PK Pictures,,21636,PK PICTURES,P212,9a90f03d4c6cc7182fcd922f044a9e59
16849,Extreme Productions,,16849,EXTREME PRODUCTIONS,E236,cadae0b23fda4143aac21ea4e21b873e
5330,Bruin Grip Services,,5330,BRUIN GRIP SERVICES,B652,353c18a7ab3c456900bcebd6a672958c
2452,UK Film Council,,2452,UK FILM COUNCIL,U214,cebf3f5dda6da2f45c633b2f3d80c374
6024,Varsity Pictures,,6024,VARSITY PICTURES,V623,ea59439305b164271bb58a6f4682abae
3796,Fathom Studios,,3796,FATHOM STUDIOS,F352,03eb20da2d268f115ef744357ea3d2ea
11623,Electric Eye Entertainment Corporation,,11623,ELECTRIC EYE ENTERTAINMENT CORPORATION,E423,48689c731a59a3f2c553866c83d83547
11068,Nostromo Pictures,,11068,NOSTROMO PICTURES,N236,38abb974b4d3efb658c70157e04ed972
35559,Institut Catalu00e0 de les Empreses Culturals (ICEC),,35559,INSTITUT CATALU00E0 DE LES EMPRESES CULTURALS (ICEC),I523,93c903b60b38386ca9c6916d89bce7a4
58772,Prone Gunman,,58772,PRONE GUNMAN,P652,5cde607d668a1723a3723bd82d2e2ab4
58774,Prone Gunman A.I.E.,,58774,PRONE GUNMAN A.I.E.,P652,62401c2e45cbff989ea256505412a402
2268,Isle of Man Film,,2268,ISLE OF MAN FILM,I241,ef25f9654f935a37aecb1ec90b35273d
22514,Samuelson Productions,,22514,SAMUELSON PRODUCTIONS,S542,07f4e38bcd767f7c58e047b9bc37d7ab
2363,Cold Spring Pictures,,2363,COLD SPRING PICTURES,C432,4de2ea52e8d34a16bdf80814abc68086
87394,Suftley,,87394,SUFTLEY,S134,de4339ccaf7d27dc1ecd2f7acbe530a4
23873,PolyGram Filmproduktion,,23873,POLYGRAM FILMPRODUKTION,P426,b03b2b3879db2efc54b6b84f5fa609ff
5346,Applause Pictures,,5346,APPLAUSE PICTURES,A142,70bc832cbb9f347d8883bb38ec9cff49
5636,Beijing Jinyinma Movie & TV Culture Co.,,5636,BEIJING JINYINMA MOVIE & TV CULTURE CO.,B252,bf020c2d22d36472cd2a2e90436abb9a
6838,Stellar Mega Films,,6838,STELLAR MEGA FILMS,S346,d7981fb01d55e9a0900ef25f0133e3b4
11414,Beijing Poly-bona Film Publishing Company,,11414,BEIJING POLY-BONA FILM PUBLISHING COMPANY,B252,c3bd60a3e488bedd1a8878aee0e0289e
11417,Chengtian Entertainment,,11417,CHENGTIAN ENTERTAINMENT,C523,2a8b94f15e4c3e22e9810f1a9b496993
12183,Morgan & Chan Films,,12183,MORGAN & CHAN FILMS,M625,ff982ce7c5986f7234eb78c44f26332e
12184,Talent Aid International,,12184,TALENT AID INTERNATIONAL,T453,6921556ec9c3f34631a41a8c214f50a5
856,Wild Bunch,,856,WILD BUNCH,W431,306013378199b353012aa2625f71d79f
3622,Ibrus,,3622,IBRUS,I162,23d9635e5c5bedb2c8d7aefe3bcc20b6
3623,Kazakhfilm Studios,,3623,KAZAKHFILM STUDIOS,K221,31adcc7a717da65b8f30627a5ffd727a
3624,True Story Production,,3624,TRUE STORY PRODUCTION,T623,3e651943f52add71d71eb07c5000ce8b
7036,CJ Entertainment,,7036,CJ ENTERTAINMENT,C536,79d77a28d1122900fdddaa658a011160
7270,Opus Pictures,,7270,OPUS PICTURES,O121,d0c7b4dbfa3a68dc9ddb9a34a5f645a3
21122,SnowPiercer,,21122,SNOWPIERCER,S516,5774a386dbf7657dc3fff9e85efb21c7
34725,Moho Film,,34725,MOHO FILM,M145,3e61b6e8140b504ccf2feadbb4933f3b
1075,Europa Corp,,1075,EUROPA CORP,E612,52ed85004c82438cee9a14c5e50fb1de
8992,Scanbox,,8992,SCANBOX,S512,dd19cba7ff71fa32bc011d4e8446a5ae
59952,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",,59952,"MORRA, BREZNER, STEINBERG AND TENENBAUM ENTERTAINMENT (MBST)",M616,c40e46fcfea2c51644b3a42adf2c3d80
59955,Burro Productions,,59955,BURRO PRODUCTIONS,B616,1f75ae17e4f3868fe0dfa0e494ea0aaa
4028,Crowvision Inc.,,4028,CROWVISION INC.,C612,1d1891494e1f8a8adbfe10d6122be51e
4029,Entertainment Media Investment Corporation,,4029,ENTERTAINMENT MEDIA INVESTMENT CORPORATION,E536,d145f34339309ffaba9ad7ec47440a85
4030,Jeff Most Productions,,4030,JEFF MOST PRODUCTIONS,J152,b61342d42e2a5d2da316ce26b6d9237d
57946,Arka Media Works,,57946,ARKA MEDIA WORKS,A625,bce06d7c3c8bd69e33a5879227f17208
23046,Internationale Scarena Filmproduktionsgesellschaft 2,,23046,INTERNATIONALE SCARENA FILMPRODUKTIONSGESELLSCHAFT 2,I536,e297edb7e2634ac4188ec0a8b4967538
12026,Gold Circle Films,,12026,GOLD CIRCLE FILMS,G432,177d08d28ed8bfdbf60df7057f578a18
53673,Cort/Madden Productions,,53673,CORT/MADDEN PRODUCTIONS,C635,78221ee5c6d02dadc2460ebc726c54c8
53904,ATR Films,,53904,ATR FILMS,A361,8535690b182eb7ee907278ce5d96dcd8
53905,MMP Erste Filmproduktions,,53905,MMP ERSTE FILMPRODUKTIONS,M162,2c963654aaa110b0f87ace2c8ec9acee
53906,Moviemakers Productions (MMP),,53906,MOVIEMAKERS PRODUCTIONS (MMP),M152,4cdd01d3be95805a5f0eab89aa5efa21
51903,Cantharus Productions,,51903,CANTHARUS PRODUCTIONS,C536,0324fa8343c09bb5c386d61382341f2b
3491,Showbox,,3491,SHOWBOX,S120,c0ccc824bdcd523f6b143a3a68f59e1e
539,Block 2 Pictures,,539,BLOCK 2 PICTURES,B421,dc58e5821f95ce8787c3d9e86a42da46
26492,Jet Tone Films,,26492,JET TONE FILMS,J351,a81966cb20c2ab7fb9ac91f0ad461daa
35050,Sil-Metropole Organisation Ltd.,,35050,SIL-METROPOLE ORGANISATION LTD.,S453,7acbd687cf961db5d1b35aadb3767eab
7717,Flashpoint Entertainment,,7717,FLASHPOINT ENTERTAINMENT,F421,234384c3c13a528275e56804aec02d58
60714,Mili Pictures,,60714,MILI PICTURES,M412,8aca1ae53379830e782a39f9721bf398
10619,Azoff Entertainment,,10619,AZOFF ENTERTAINMENT,A215,7e2e101dc0f7cc3ea59d2cb0e037e3e3
8880,Winkler Films,,8880,WINKLER FILMS,W524,915e013a9eb7289b9b0aad3ad601b4a2
89132,AE Two Film Productions,,89132,AE TWO FILM PRODUCTIONS,A314,833bf32a9abea8898294f7374db3453c
89133,Angel Eyes Productions,,89133,ANGEL EYES PRODUCTIONS,A524,c6a731fda3ba49388acd7954d15e29f6
208,Bac Films,,208,BAC FILMS,B214,4e2719d69de8ed17b44bd93633ca4ac3
353,Kino Vision,,353,KINO VISION,K512,0e081a96bb80ba5e38a30d6ccf1c2165
354,Orly Films,,354,ORLY FILMS,O641,9cc7186e22438872d8131d8b2a0e1718
357,Vu00eda Digital,,357,VU00EDA DIGITAL,V332,0457ce228f9937896956a03b96eaf6a6
2188,Artisan Entertainment,,2188,ARTISAN ENTERTAINMENT,A632,51f9a532d4522fe0e2712059831d75d4
3315,Origen Producciones Cinematograficas S.A.,,3315,ORIGEN PRODUCCIONES CINEMATOGRAFICAS S.A.,O625,b593c4a677c219940506545c9fac7344
10153,Simian Films,,10153,SIMIAN FILMS,S551,fc212d0380146db825d971c0c5919cf6
12245,Robert Lawrence Productions,,12245,ROBERT LAWRENCE PRODUCTIONS,R163,00a212d72cdb1be71827288f52ba1846
89134,Metal Productions Inc.,,89134,METAL PRODUCTIONS INC.,M341,f80794e5dfcc5c054c61ba84ac3856e0
89135,Maysville Pictures,,89135,MAYSVILLE PICTURES,M214,103f9fd12070b4ed5208c84758fe72a7
4424,Smokewood Entertainment Group,,4424,SMOKEWOOD ENTERTAINMENT GROUP,S523,05ef7a6636da738ce5bde6e537a47123
23634,Riddick Canada Productions,,23634,RIDDICK CANADA PRODUCTIONS,R325,9465d2ff0c49cfa38031ab139f99c82a
178,Ghoulardi Film Company,,178,GHOULARDI FILM COMPANY,G463,af8f776d82ea613d4b028ba0b96c5617
1216,Dino de Laurentiis Cinematografica,,1216,DINO DE LAURENTIIS CINEMATOGRAFICA,D534,8b4d42db5249161039b19c7db1f9312f
17234,Red Lion Sarl,,17234,RED LION SARL,R345,d725d5658f3b2a0ae079a5632a8733d6
59972,IDEA Filmproduktions,,59972,IDEA FILMPRODUKTIONS,I314,6263b3351f2ead794f9897c58f63f30d
88686,Chartoff Winkler Productions,,88686,CHARTOFF WINKLER PRODUCTIONS,C631,2c6fc23174525cdde4de1c7c12c35adb
19577,What to Expect Productions,,19577,WHAT TO EXPECT PRODUCTIONS,W321,9f26ae0dda4c7b8d0ecc67299ff12f92
163,Revolution Films,,163,REVOLUTION FILMS,R143,c54cf3921fb7d5f344147a82fea07d38
11448,Exclusive Media Group,,11448,EXCLUSIVE MEDIA GROUP,E242,08f219d7da868f31aa1bd67641cb6e59
179,The Magnolia Project,,179,THE MAGNOLIA PROJECT,T525,48ddd6a177a4bc432de03fd57e5d2eeb
6127,Metro-Goldwyn-Mayer Pictures,,6127,METRO-GOLDWYN-MAYER PICTURES,M362,b943e99d94adca8368aaa0d49efe6df3
10280,Arc Productions,,10280,ARC PRODUCTIONS,A621,b1bb1f94b63fef1521346eaf20147f39
57750,Twilight Productions,,57750,TWILIGHT PRODUCTIONS,T423,397500ec9e598896c4bb451d556d1edc
17106,Burg/Koules Productions,,17106,BURG/KOULES PRODUCTIONS,B624,9af425d0efce36c850914765060b465b
23019,Evolution Entertainment,,23019,EVOLUTION ENTERTAINMENT,E143,c709f30517b9e26aba7e690c3dd785ea
16791,Newman/Tooley Films,,16791,NEWMAN/TOOLEY FILMS,N553,fddb5366d1ab872c77bd6b3f0f2ec0a9
17929,Vincent Newman Entertainment,,17929,VINCENT NEWMAN ENTERTAINMENT,V525,abdeb0e635decf75da95fdf891e8835b
31073,Slap Happy Productions (II),,31073,SLAP HAPPY PRODUCTIONS (II),S411,441bd94651ea2f04beaf72cdc269be04
3451,Art Pictures Studio,,3451,ART PICTURES STUDIO,A631,def07f3c629c9914fdb4031bb68953ec
5630,Non-Stop Productions,,5630,NON-STOP PRODUCTIONS,N523,938c978c82a171b646dec323fdf8b073
22691,Telekanal STS,,22691,TELEKANAL STS,T425,3362e99e5d40a080b942e9005caef9c9
46831,Premiere Stealth Rights,,46831,PREMIERE STEALTH RIGHTS,P656,ed7e7cb3369fa5694aff0ee8d3886bbe
10355,Spelling Films,,10355,SPELLING FILMS,S145,9a89f1914b103e5064696331be0b96dc
67984,TaliaFilm II Productions,,67984,TALIAFILM II PRODUCTIONS,T414,e109506e520e4b033a212a2641633209
67985,Woodcote,,67985,WOODCOTE,W323,9d507390407ce5b1b4dad2d408399c72
12886,New Crime Productions,,12886,NEW CRIME PRODUCTIONS,N265,66fc0260fad805f31dd1e5dc159cfe58
68621,St. Petersburg Clearwater Film Commission,,68621,ST. PETERSBURG CLEARWATER FILM COMMISSION,S313,8cfb0ce5ac0bb7993a74fa9dd0106584
17336,Hungarian National Film Office,,17336,HUNGARIAN NATIONAL FILM OFFICE,H526,01731d963735b2643d31ddd8830d8556
20419,Lazio Film Commission,,20419,LAZIO FILM COMMISSION,L214,fe58615e454835b3f38718c46990cd3a
21211,Rome Film Commission,,21211,ROME FILM COMMISSION,R514,53c7ebc9f3e66afe2c2bec9c47b53a13
882,Toho Company,,882,TOHO COMPANY,T251,dd7aaf25d98283d9198a83414011c468
10513,Lobell/Bergman Productions,,10513,LOBELL/BERGMAN PRODUCTIONS,L141,e35d8b7c05a4ddf80573d871c6031e25
2659,Starz Media,,2659,STARZ MEDIA,S362,9da207fe3a05bb7faae2d324734ae664
2885,Starz Animation,,2885,STARZ ANIMATION,S362,09b2aa6e950c2d42198903194a63b49a
81138,Studiopolis,,81138,STUDIOPOLIS,S331,21465cad83fd7b73cf17c6623d6e1aa1
81139,Vanguard Animation,,81139,VANGUARD ANIMATION,V526,8c5ef08ad2d66532939de0afedc72dbd
12235,IFP Westcoast Erste,,12235,IFP WESTCOAST ERSTE,I123,6c5e375b45f4e693a4785cb1d0c046c0
4054,Mandarin Films Distribution Co.,,4054,MANDARIN FILMS DISTRIBUTION CO.,M536,c5cb5c5da8a4e8d835a7f2a99665815b
4357,The Guber-Peters Company,,4357,THE GUBER-PETERS COMPANY,T216,fd857e6d30c23f87e5a2c842127f3331
12193,Left Tackle Pictures,,12193,LEFT TACKLE PICTURES,L132,05b6cc3c6f953f499621503a6e470ba5
12194,Zucker/Netter Productions,,12194,ZUCKER/NETTER PRODUCTIONS,Z265,0b61b386bc91a843851ec3ff1c504e99
37361,Aggregate Films,,37361,AGGREGATE FILMS,A262,0efae464fc2db4ee1ba05294b55c0e3d
37362,DumbDumb,,37362,DUMBDUMB,D513,faff7a819f7fa3079c3be8c220d165b3
12204,Tiger Moth Productions,,12204,TIGER MOTH PRODUCTIONS,T265,8c1e911ea47b087c257d1374e4d2936d
2428,Wolper Organization,,2428,WOLPER ORGANIZATION,W416,03a438087e0327a70c1b490f8ece9236
56980,Max Stronghold Productions Inc.,,56980,MAX STRONGHOLD PRODUCTIONS INC.,M236,37e8602ae5723a21e1f2ea3cde9149d0
1531,Smart Egg Pictures,,1531,SMART EGG PICTURES,S563,a7ec7e47219527b446582459bde65ef7
11152,Radical Media,,11152,RADICAL MEDIA,R324,c64719aaa0b969d7ff813d3546e86229
26083,Katira Productions GmbH & Co. KG,,26083,KATIRA PRODUCTIONS GMBH & CO. KG,K361,84d9dce482c3aebce16d7793e1862ba9
26084,Caro-McLeod,,26084,CARO-MCLEOD,C652,5bba7bb6f1822b5d818ebc1307674531
8213,United Artists Corporation,,8213,UNITED ARTISTS CORPORATION,U533,9d398b06d74e72150d1302e5afc34882
22880,Fast Track Productions,,22880,FAST TRACK PRODUCTIONS,F236,86d930beda9416f2d7f3e78cf3ba1fed
22881,Mayhem Pictures,,22881,MAYHEM PICTURES,M512,c93c92cebf6a15cc58410c63a277a278
30900,Mirage Studios,,30900,MIRAGE STUDIOS,M622,569686590d0de040b97327790c8888e5
70995,Imagi Production,,70995,IMAGI PRODUCTION,I521,68b4cb98edef5d5050c1db4484964b38
17393,Good Universe,,17393,GOOD UNIVERSE,G351,63cae6e7079299dddde80e55e95d47af
6747,Essential Media & Entertainment,,6747,ESSENTIAL MEDIA & ENTERTAINMENT,E253,ccfb883687dd60fc4d047db5fabecc48
21079,Hopscotch Features,,21079,HOPSCOTCH FEATURES,H123,342e8aef72209a735d1c62bd4930a7f6
182,JVC Entertainment,,182,JVC ENTERTAINMENT,J125,e6f83756ec921e7d2850147d814f2702
870,Tapestry Films,,870,TAPESTRY FILMS,T123,a688713118d390e53fe8631baf6834c5
7739,UW3 Film Productions,,7739,UW3 FILM PRODUCTIONS,U145,e450d22b57ccd2722b145ce225e04cc0
49326,Underground,,49326,UNDERGROUND,U536,78eeb11057619ca7b6a6a179984eab5a
49327,Proposal Productions,,49327,PROPOSAL PRODUCTIONS,P612,97f733bda463acc5b5ecd380867e5264
46108,Ubu Productions,,46108,UBU PRODUCTIONS,U116,f4aa398ef19bc844e981729d43e8e91e
2604,Mark Johnson Productions,,2604,MARK JOHNSON PRODUCTIONS,M625,2a31d75dd3b533b241a1265e060fcd92
396,SLM Production Group,,396,SLM PRODUCTION GROUP,S451,fcdc011bc53c6c862d9e442cbf3e2cf2
2179,Collision Entertainment,,2179,COLLISION ENTERTAINMENT,C425,94798e1d428d30217da382b22bec1452
2724,Abandon Entertainment,,2724,ABANDON ENTERTAINMENT,A153,ad67fa3058db317ad009902e2231d57d
2725,Foxtor Productions,,2725,FOXTOR PRODUCTIONS,F236,f96533092dc1850304d48441ff64ad8a
11995,Depth Entertainment,,11995,DEPTH ENTERTAINMENT,D135,bbb8be12dbe2a3f950fcd43edb6e5d0b
38010,Wild Ocean Films,,38010,WILD OCEAN FILMS,W432,758f1d025ead6e9cb3f2e709c66bd7d2
38011,2S Films,,38011,2S FILMS,S145,d4cd92d7413fc608f62745f6e47da1c7
73957,"Firm, The",,73957,"FIRM, THE",F653,a97a32e32dd75461d3e90b9944e7c8b9
7220,Capcom,,7220,CAPCOM,C125,cd34b4df822d7a86e30339f947aa1880
250,Canal+Polska,,250,CANAL+POLSKA,C541,6c41b3bb84cdbd5d2719119a27e1a8ec
260,Heritage Films,,260,HERITAGE FILMS,H632,a960e67679da4538c56e54743e2d3dbc
266,Agencja Produkcji Filmowej,,266,AGENCJA PRODUKCJI FILMOWEJ,A252,fc52106fb3a30d369b721f45e1da6a90
267,Beverly Detroit,,267,BEVERLY DETROIT,B164,85fa1d39deb012ec728c62a543001761
268,FilmFernsehFonds Bayern,,268,FILMFERNSEHFONDS BAYERN,F451,51f3138698183e40074d2195146cf631
269,Filmboard Berlin-Brandenburg (FBB),,269,FILMBOARD BERLIN-BRANDENBURG (FBB),F451,9a82b6a2efe409075a5c0105796f5664
271,Mainstream S.A.,,271,MAINSTREAM S.A.,M523,d853b2141160883aa7daa635e88905d3
4247,Filmfu00f6rderungsanstalt (FFA),,4247,FILMFU00F6RDERUNGSANSTALT (FFA),F451,ff5d9c537a05c73b7c8f11b42c32d9b8
19150,Telewizja Polska (TVP),,19150,TELEWIZJA POLSKA (TVP),T421,73540c7706201a6983af63021f6b4747
31087,Runteam,,31087,RUNTEAM,R535,1976f43c868a28081aa36e7742aae2df
3273,ASAF,,3273,ASAF,A210,968376310b7fd584fe2a23ce31d1584a
15361,Luna Pictures,,15361,LUNA PICTURES,L512,0e10ab54f843e7ce5820ff8f76b88a26
67988,WV Films LLC,,67988,WV FILMS LLC,W145,d063651e75d83f790a6e5041f4c9f7d7
2397,Cohen/Pearl Productions,,2397,COHEN/PEARL PRODUCTIONS,C516,e5903a2c0e4023f0f9cb9be44bf069fe
17887,Midnight Sun Pictures,,17887,MIDNIGHT SUN PICTURES,M352,d00e9295399b1ada806a47b1ff226323
23126,Starling Films,,23126,STARLING FILMS,S364,8e4cb767f2837e07ba9ec4580c75a9bc
16934,View Askew Productions,,16934,VIEW ASKEW PRODUCTIONS,V216,6537d89f53ad3faeeb5c7e90fa1772ca
23022,Close Call Films,,23022,CLOSE CALL FILMS,C422,4df0bb9694fbc329f1944f3d09c3146f
15298,Malpaso Company,,15298,MALPASO COMPANY,M412,976906c15a4ef523966761500ec591d0
67776,Silver Plane Films,,67776,SILVER PLANE FILMS,S416,f5d0cb65b9c89bf78e6b7c3b419f0a92
67777,Mass Hysteria Entertainment,,67777,MASS HYSTERIA ENTERTAINMENT,M223,ef1b84d16823e73251e7183af46fe6e4
67778,Tri Vision Pictures,,67778,TRI VISION PICTURES,T612,281b2da65c136fcb60f55c896ca90e84
1973,Three Strange Angels,,1973,THREE STRANGE ANGELS,T623,e9ca69276963754627374c5bf9be7553
52145,Crying Box Productions,,52145,CRYING BOX PRODUCTIONS,C652,a8b47899b856ec505339c7f9d6256e4e
85437,Enchanted Productions,,85437,ENCHANTED PRODUCTIONS,E525,9508f288748487d4194eb284395a49e9
71170,The Cantillon Company,,71170,THE CANTILLON COMPANY,T253,f08233b0b8d2243939795aa8f34263a5
71171,The Shuman Company,,71171,THE SHUMAN COMPANY,T255,4b7a35315b157668138246abfc3b2072
24557,Tailor Made,,24557,TAILOR MADE,T465,5010903c5a4617f46fcec6cd586d706d
24558,Mango Farms,,24558,MANGO FARMS,M521,82b91ddd7547c7af624193b5809bb16d
24561,Quick Six Entertainment,,24561,QUICK SIX ENTERTAINMENT,Q225,8b9a27a348ee888cf87aa0391543f877
8877,Curtis Hanson Productions,,8877,CURTIS HANSON PRODUCTIONS,C632,aac283798e8874905c309766b76b575b
8878,MFF Feature Film Productions,,8878,MFF FEATURE FILM PRODUCTIONS,M136,f8a8f28ed1dcb747e379dc43264938a6
7415,Inferno International,,7415,INFERNO INTERNATIONAL,I516,9461501c50531ac5cde8fcb046bc3e15
8532,1984 Private Defense Contractors,,8532,1984 PRIVATE DEFENSE CONTRACTORS,P613,463e120d6983a496d1528b9aa8319586
22146,Black Bear Pictures,,22146,BLACK BEAR PICTURES,B421,981e23f276e3614602080043fab8ad2b
25790,Leverage Communications,,25790,LEVERAGE COMMUNICATIONS,L162,69a30842cc82ca7754487de20109fd5d
2180,Outerbanks Entertainment,,2180,OUTERBANKS ENTERTAINMENT,O361,93b7f7f55abd7cfff24e43a2f58591cc
20376,Kalis Productions GmbH & Co. Zweite KG,,20376,KALIS PRODUCTIONS GMBH & CO. ZWEITE KG,K421,70cfb225f63fb05a9dd5be3a58105992
14160,Jaffilms Inc.,,14160,JAFFILMS INC.,J145,56c822eae40a93c6e48ef2f7c2e74419
36612,Belhaven Limited,,36612,BELHAVEN LIMITED,B415,a3a2ff50fcddaf639df534421dbaf552
2902,SND,,2902,SND,S530,67deedc0d028df59d364f0570fef24f4
34447,Furry Vengeance Productions,,34447,FURRY VENGEANCE PRODUCTIONS,F615,c585f532f552bc73be2148267974a665
3207,Pictures in Paradise,,3207,PICTURES IN PARADISE,P236,9442c2dd27f89c8a3bffefc8a6ed51f6
7584,Screen Australia,,7584,SCREEN AUSTRALIA,S652,fa2edf74670d65fdd44cd6d3c4ae425b
9129,Media Development Authority (MDA),,9129,MEDIA DEVELOPMENT AUTHORITY (MDA),M331,44f40cb12c22390739fd982b7e88fc21
10950,Screen Queensland,,10950,SCREEN QUEENSLAND,S652,bca30d0a596697cf82d94118dfa54f71
12752,Bait Productions,,12752,BAIT PRODUCTIONS,B316,b92e97945e8011580ee2a6f8793eadc6
18988,Story Bridge Films,,18988,STORY BRIDGE FILMS,S361,665976af02eea9816585f3dbde6c6c86
41905,Blackmagic Design Films,,41905,BLACKMAGIC DESIGN FILMS,B425,f3ff8afb9a5d47db3ac0131cb7a99f4a
553,Barclays Mercantile Industrial Finance,,553,BARCLAYS MERCANTILE INDUSTRIAL FINANCE,B624,18ac7eeed5fb021ec392e19939a744eb
21911,Brat Na Pont Productions,,21911,BRAT NA PONT PRODUCTIONS,B635,2836cc8ba91ac6910e8681248c7851a0
8582,Canadian Film or Video Production Tax Credit (CPTC),,8582,CANADIAN FILM OR VIDEO PRODUCTION TAX CREDIT (CPTC),C535,cea4521ad8bf03e96080560792f75076
11576,Ontario Media Development Corporation (OMDC),,11576,ONTARIO MEDIA DEVELOPMENT CORPORATION (OMDC),O536,3ab1f56895f6d4c40125e38a97a80a67
11715,Manitoba Film and Video Production Tax Credit,,11715,MANITOBA FILM AND VIDEO PRODUCTION TAX CREDIT,M531,fdd80997c1da043726d2dcb0119732b6
20572,McMurdo (Canada) Productions,,20572,MCMURDO (CANADA) PRODUCTIONS,M256,c83eea3c3afeb6519e7115f0d8b66712
43,Fox Searchlight Pictures,,43,FOX SEARCHLIGHT PICTURES,F262,8adcdc8ba9ec2e87ebadb9c88e851583
3618,Film Workshop,,3618,FILM WORKSHOP,F456,a5c81d17a0fa7aeb00a4fc6d3754ae8a
21848,Knock Films A.V.V.,,21848,KNOCK FILMS A.V.V.,K521,f4b638adfd94695c40fe9d832d1bc117
21849,Val D'Oro Entertainment,,21849,VAL D'ORO ENTERTAINMENT,V436,2927bac27ee967831d9669845fff2e88
16311,Albert S. Ruddy Productions,,16311,ALBERT S. RUDDY PRODUCTIONS,A416,adfaa2d67b5df331f73e1aa43c5512a6
8874,N1 European Film Produktions GmbH & Co. KG,,8874,N1 EUROPEAN FILM PRODUKTIONS GMBH & CO. KG,N615,1494d12cff953dc1aa741798c5c8a5b1
14652,Baumgarten Merims Productions,,14652,BAUMGARTEN MERIMS PRODUCTIONS,B526,5067dc4a3b1697aef4927dd7330f385e
8848,MHF Zweite Academy Film,,8848,MHF ZWEITE ACADEMY FILM,M123,4c4af48153d6bbb13fff3a53ba69d349
33808,SGF Entertainment,,33808,SGF ENTERTAINMENT,S153,af9189a8ed8ff17f66fe9698f01edb6e
83338,Muse Entertainment,,83338,MUSE ENTERTAINMENT,M253,34a1dca77a09aefd6bf63b9745dae10f
38662,Law Brothers Entertainment,,38662,LAW BROTHERS ENTERTAINMENT,L163,cae68b154b1ed00a45322819b24bf155
38663,IJL Creations,,38663,IJL CREATIONS,I242,97580cfedb662d1c18fabc7fddf78636
5738,Stonebridge Entertainment,,5738,STONEBRIDGE ENTERTAINMENT,S351,59c3f8f230f0ba5dd76250dcabef0d07
1704,Bavaria Film,,1704,BAVARIA FILM,B161,15bd81b1f66813050537a0b145f8b348
22814,Falcon International Productions,,22814,FALCON INTERNATIONAL PRODUCTIONS,F425,aa901d44b3f844f2490b4b1bb43a670b
582,Hachette Premiu00e8re,,582,HACHETTE PREMIU00E8RE,H231,f88540365ff6ee7e436678cf28fd6363
6639,Televisiu00f3n Espau00f1ola (TVE),,6639,TELEVISIU00F3N ESPAU00F1OLA (TVE),T412,4d61e49b6f874d53b7a2e03f6035add1
7116,Menageatroz,,7116,MENAGEATROZ,M523,d981315a41703cf5ffa3b824d3beff2e
8530,Televisiu00f3 de Catalunya (TV3),,8530,TELEVISIU00F3 DE CATALUNYA (TV3),T412,59e9a8cdcef0e0632a8a3855a33ff988
828,Ultra Films,,828,ULTRA FILMS,U436,252f8fcd90ba8bf8a7bfe2b30ff84156
826,Capitol Films,,826,CAPITOL FILMS,C134,e7c90f35e5d33c24d8d9f7d09e06d483
8569,Dayday Films,,8569,DAYDAY FILMS,D314,2e90a64e465dc7a93fe65916826dc8a5
6438,Muse Entertainment Enterprises,,6438,MUSE ENTERTAINMENT ENTERPRISES,M253,4e6a46157e2323171bc011f544288600
10342,Studio Ghibli,,10342,STUDIO GHIBLI,S332,f5f1b46b75b3235641110ec0ff62a4de
11726,The Yomiuri Shimbun,,11726,THE YOMIURI SHIMBUN,T562,bd0c9aba3a0cb2fa721b4aa220c4cec2
11846,Hakuhodo DY Media Partners,,11846,HAKUHODO DY MEDIA PARTNERS,H233,1c7c4027fe659559b7f77ed9be2770b7
11847,Mitsubishi,,11847,MITSUBISHI,M321,2fab5d8de22382790ca8eeb34d389b73
11849,Lawson,,11849,LAWSON,L250,67fce837e26f133cb6af35f69773a8ea
20193,Walt Disney Company,,20193,WALT DISNEY COMPANY,W432,7513a9787c769537f35ca259d174238b
34557,Taikei Office,,34557,TAIKEI OFFICE,T212,81ec5bc522a3eff9539cb58f52b125ec
34558,Asahi Soft Drinks Company,,34558,ASAHI SOFT DRINKS COMPANY,A221,25cb33e19d5ec4247834dc8fcae27720
8056,Eclectic pictures,,8056,ECLECTIC PICTURES,E242,41c6cee6b2c14cc909571157f3aa9373
1066,Distant Horizons,,1066,DISTANT HORIZONS,D235,1746f705d1ec8b20b686c9d6bcb123ec
4792,Film Afrika Worldwide,,4792,FILM AFRIKA WORLDWIDE,F451,c0936fa08963d681b221dd18739ca0b1
5031,Videovision Entertainment,,5031,VIDEOVISION ENTERTAINMENT,V312,c741d8e9a9894d255f011fea0de8fc7e
8088,Origin Pictures,,8088,ORIGIN PICTURES,O625,2475fcbae6a9b37012c6fb33d44e663b
44485,JRS Productions,,44485,JRS PRODUCTIONS,J621,f51401b86a3c12ec4939244bc8aa94e1
903,David Brown Productions,,903,DAVID BROWN PRODUCTIONS,D131,bc3832cfe7b0a608378685be09498d57
10159,nWave Pictures,,10159,NWAVE PICTURES,N112,6b60aaf1a82b9e5b3b02736cce307c06
10160,Illuminata Pictures,,10160,ILLUMINATA PICTURES,I455,e530c03cc92a8042d22afb7189eba708
28831,Shout! Factory,,28831,SHOUT! FACTORY,S312,32ef4e9a3687e6745fdde7f06ed543cf
827,VIP 3 Medienfonds,,827,VIP 3 MEDIENFONDS,V153,ac5dc3d937d41610673fb372e6594d49
